					line	肉眼看不見的寶可夢？		line	肉眼看不见的宝可梦？	Make the Invisible	Get the new Silph Scope!     — Silph Co.	新产品！西尔佛检视镜！	しんせいひん！　シルフスコープ！	しん　せいひん!　シルフスコープ!
	para	Make the Invisible			para	新產品！西爾佛檢視鏡！		para	新产品！西尔佛检视镜！	Plain to See!				…　シルフ　カンパニー
	line	Plain to See!			line	……西爾佛公司		line	……西尔佛公司	SILPH CO.		……西尔佛公司	……シルフカンパニー	
					done			done						
	para	SILPH CO.												
	done													
														
_LavenderTownText8::				_LavenderTownText8::										
	text	LAVENDER VOLUNTEER			text	愛心志願者聚首於此。		text	爱心志愿者聚首于此。	LAVENDER VOLUNTEER	“‘Loads and loads of TMs!’	招式学习器应有尽有！	べんり　が　いっぱい！	が
	line	#MON HOUSE			line	寶可夢之家		line	宝可梦之家	#MON HOUSE	2F: Trainers’ Market”	２楼……　训练家广场	２かい……　トレーナーズ・マーケット	しょうぶを　しかけてきた!
	done				done			done						
														
_LavenderTownText9::				_LavenderTownText9::										
	text	May the Souls of			text	寶可夢靈魂的安息之塔。		text	宝可梦灵魂的安息之塔。	May the Souls of	Make the Invisible Plain to See!	能看到肉眼看不见的宝可梦？	みえない　ポケモンも　よくみえる？	みえない　ポケモンも　よくみえる?
	line	#MON Rest Easy			line	寶可夢塔		line	宝可梦塔	#MON Rest Easy	Get the new Silph Scope!     — Silph Co.	新产品！西尔佛检视镜！	しんせいひん！　シルフスコープ！	しん　せいひん!　シルフスコープ!
	cont	#MON TOWER			done			done		#MON TOWER				…　シルフ　カンパニー
	done											……西尔佛公司	……シルフカンパニー	
end				end										
